a_city_state_zip,b_city_state_zip,a_clean_name,b_clean_name,level_0,level_1
fallschurchva22042,fallschurchva22042,liebenowtorokinc,liebenowtorokinc,40945,48457
carthagemo64836,carthagemo64836,leggettplattinc,leggettplattinc,40959,129
southamptonpa18966,southamptonpa18966,lindleyelectricsupplycoinc,lindleyelectricsupplyinc,40964,110641
chicagoil60605,chicagoil60605,lcmarchitectsinc,lcmarchitectsllc,40980,59765
bayshoreny11706,bayshoreny117062220,lexanindustriesinc,lexanindustriesinc,40986,114206
lynchburgva24504,lynchburgva24504,lynchburgcity,lynchburgcityofva,40997,34186
duluthmn55811,duluthmn55811,lakesuperiorcollege,lakesuperiorcollege,41009,58968
oklahomacityok73126,oklahomacityok73149,lockesupplyco,lockesupplyco,41015,29643
oklahomacityok73149,oklahomacityok73149,lockesupplyco,lockesupplyco,41029,29643
longbeachca90808,longbeachca90808,longbeachcitycollege,longbeachcitycollege,41035,138432
lexingtonsc29072,lexingtonsc29072,lexingtoncounty,lexingtoncountyofsc,41041,55118
desplainesil60018,desplainesil60018,lutheransocialservicesofillinoislssi,lutheransocialservicesofillinois,41062,46608
romeovilleil60446,romeovilleil604462200,lewisuniversity,lewisuniversity,41071,27911
edmontonalbertat6e5v4,edmontonabt6e5v4,ledsmartinc,ledsmartinc,41097,184711
southhavenmn55382,southhavenmn553829240,legacybuildingsolutionsinc,legacybuildingsolutionsinc,41115,177055
bridgeportwv26330,bridgeportwv26330,lakotasoftwaresolutionsinc,lakotasoftwaresolutionsinc,41137,119556
lakewoodoh44107,lakewoodoh44107,lakewoodseniorcitizensinc,lakewoodseniorcitizensinc,41155,181482
vancouverwa98683,vancouverwa98683,lightedgeincthe,lightedgeinc,41172,51156
williamsportpa17701,williamsportpa17701,lycomingcollege,lycomingcollege,41184,27935
newarkde19702,newarkde19702,litecurellc,litecurellc,41216,42968
oklahomacityok73102,oklahomacityok73102,lubricationservicesllc,lubricationservicesllc,41220,46408
saintcharlesmo63301,stcharlesmo63301,lindenwooduniversity,lindenwooduniversity,41252,27943
henricova23233,richmondva23233,leadingedgesystemsrichmond,leadingedgesystemsrichmondinc,41254,50032
fortworthtx76107,fortworthtx761855004,lhoistnorthamerica,lhoistnorthamericainc,41280,164152
losangelesca90012,losangelesca90012,losangelestimescommunicationsllc,losangelestimescommunicationsllc,41306,28718
québecquébecquebecg1n2g3,québecqcg1n2g3,lyrtechrdinc,lyrtechinc,41342,1264
québecquébecquebecg1n2g3,québecqc,lyrtechrdinc,lyrtechrdinc,41342,61620
mcleanva22102,mcleanva,leidosinc,leidosinc,41351,346
columbusoh43228,columbusoh43219,livetechnologiesllc,livetechnologiesllc,41385,39624
lakeelsinoreca92530,lakeelsinoreca92530,lakechevrolet,lakechevroletinc,41390,52942
rockbridgebathsva24473,rockbridgebathsva24473,lexingtonsolutionsgroupllc,lexingtonsolutionsgroupllc,41395,165558
saltlakecityut84104,saltlakecityut84104,lowellconstructioncompany,lowellconstructionco,41398,51412
daytonoh45439,daytonoh45439,lastarinc,lastarinc,41404,48086
vancouverwa98660,vancouverwa98663,languagefusionllc,languagefusionllc,41408,122829
portlandor97201,portlandor972014804,lcgpenceconstructionllc,lcgpenceconstructionllc,41421,48196
burtonsvillemd20866,burtonsvillemd20866,lifeclinicinternationalinc,lifeclinicinternationalinc,41427,48361
malvernpa19355,malvernpa19355,limaconsultinggroupllc,limaconsultinggroupllc,41451,122415
miamiok74354,miamiok74354,lakelandofficesystemsinc,lakelandofficesystemsinc,41505,53981
lexingtonsc29073,lexingtonsc29072,laserrechargesystemsinc,laserrechargesystemsinc,41542,136165
lexingtonsc29073,lexingtonsc29072,laserrechargesystemsinc,laserrechargesystemsinc,41543,136165
saintlouismo63102,stlouismo63102,lawrencegroup,lawrencegroupinc,41548,17582
sanfranciscoca94107,sanfranciscoca94111,loopnetinc,loopnetinc,41563,18739
littletonco80122,littletonco80122,lerchbatesinc,lerchbatesinc,41571,46187
londonontarion6a5w9,londononn6a5w9,londonhealthsciencescentre,londonhealthsciencescentre,41598,38002
orlandofl32839,orlandofl32839,lapinseptictankserviceinc,lapinseptictankserviceinc,41607,180353
bloomfieldhillsmi48304,bloomfieldhillsmi48304,lakesidesoftwareinc,lakesidesoftwareinc,41620,99674
bloomfieldhillsmi48304,bloomfieldhillsmi48304,lakesidesoftwareinc,lakesidesoftwareinc,41621,99674
southhillva23970,southhillva23970,lakecountryareaagencyonaging,lakecountryareaagencyonaging,41622,120351
durhamct6422,durhamct064221020,lincolnserviceequipmentco,lincolnserviceequipmentco,41641,60826
littlesilvernj7739,littlesilvernj077391196,littlesilverelectricinc,littlesilverelectricinc,41649,47575
wheatridgeco80033,wheatridgeco80033,linkotechnology,linkotechnologyinc,41658,158653
fortsmithar72908,fortsmithar72908,littlefieldoilcompany,littlefieldoilco,41677,99531
saintaugustinefl32095,staugustinefl32092,labelsystemsinternationalincorporated,labelsystemsinternationalinc,41684,29275
lynchburgva24501,lynchburgva24501,lynchburgcollege,lynchburgcollege,41685,27937
southhillva23970,southhillva23970,lakecountyareaagencyonaginginc,lakecountryareaagencyonaging,41718,120351
romeovilleil60446,romeovilleil604462200,lewisuniversity,lewisuniversity,41740,27911
syracuseny13203,syracuseny13203,libertyresourcesinc,libertyresourcesinc,41775,51583
sanfranciscoca94104,sanfranciscoca94104,latticetechnologyinc,latticetechnologyinc,41783,29500
fairfieldnj7004,fairfieldnj07004,lifesaversinc,lifesaversinc,41815,39346
roanokeva24019,roanokeva24019,lawrencetransportationsystemsinc,lawrencetransportationsystemsinc,41820,34969
coopersburgpa18036,coopersburgpa180361299,lutronelectronicscoinc,lutronelectronicscoinc,41836,40165
desplainesil60018,desplainesil,lawsonproductsinc,lawsonproductsinc,41837,288
englewoodco80112,englewoodco80112,latisysdenverllc,latisysdenverllc,41844,56397
saintrobertmo65584,strobertmo65584,lynchsfurnitureappliance,lynchsfurnitureapplianceinc,41849,55586
newyorkny10010,newyorkny10001,lineartechnologiesinc,lineartechnologiesinc,41899,35267
restonva20191,restonva201915804,landmarksystemscorp,landmarksystemscorp,41912,937
sanjoseca95119,sanjoseca95119,leitersenterprisesinc,leitersenterprisesinc,41953,179008
brookparkoh44142,brookparkoh44142,lakefrontlinesinc,lakefrontlinesinc,41960,47641
alpineut84004,alpineut84004,labworksllc,labworksllc,41985,172896
eugeneor97408,eugeneor97401,lanecountyof,lanecountyofor,42003,33034
overlandparkks66210,overlandparkks66210,lewisellis,lewisellisinc,42051,58180
nashvilletn37234,nashvilletn37234,lifewaychristianresourcesofthesouthernbaptistconvention,lifewaychristianresourcesofthesouthernbaptistconvention,42056,29794
harborspringsmi49740,harborspringsmi49740,littletraversebaybandsofodawaindians,littletraversebaybandsofodawaindians,42059,31732
philadelphiapa19104,philadelphiapa19104,longevitybiotech,longevitybiotechinc,42069,8188
philadelphiapa19104,philadelphiapa19104,longevitybiotech,longevitybiotechinc,42069,8189
markhamontariol3r5v6,markhamonl3r5v6,loftyperchinc,loftyperchinc,42075,109384
whiteplainsny10601,whiteplainsny10601,legalservicesofthehudsonvalley,legalservicesofthehudsonvalley,42090,54150
houstontx77007,houstontx77064,lonestaruniformsinc,lonestaruniformsinc,42138,54573
newcastlepa16105,newcastlepa16105,larkenterprisesinc,larkenterprisesinc,42164,54191
dawsonvillega30534,dawsonvillega305340612,labdepotincthe,labdepotinc,42170,99621
chicagoil60601,chicagoil60606,lsccommunications,lsccommunicationsinc,42176,171453
chicagoil60601,chicagoil60601,lsccommunications,lsccommunicationsmmllc,42176,178234
chicagoil60601,chicagoil60601,lsccommunications,lsccommunicationsusllc,42176,178237
bostonma2210,bostonma02210,logmeininc,logmeininc,42177,4727
jacksonvillefl32217,jacksonvillefl32217,lifesafeservices,lifesafeservicesinc,42178,30145
chicagoil60601,chicagoil60601,lasalleincomegrowthfundiv,lasalleincomegrowthfundiv,42199,2854
rochesterny14624,rochesterny14624,lifetimeassistanceinc,lifetimeassistanceinc,42207,39631
novimi48375,novimi48375,lasermechanismsinc,lasermechanismsinc,42260,46969
deerfieldbeachfl33442,deerfieldbeachfl33442,ligitoolengineeringinc,ligitoolengineeringinc,42271,54624
rogersvillemo65742,rogersvillemo65742,larsonfarmlawninc,larsonfarmlawninc,42281,47868
baltimoremd21215,baltimoremd21215,levindalehebrewgeriatriccenterandhospitalinc,levindalehebrewgeriatriccenterhospital,42305,29418
hauppaugeny11788,hauppaugeny11788,lovettsilvermanconstructionconsultantsinc,lovettsilvermanconstructionconsultantsinc,42340,174749
montréalquébecquebech4n1l8,montréalqch4n1l8,locationdoutilssimplexsec,locationdoutilssimplexsec,42358,111802
nashvilletn37210,nashvilletn37210,lifeguardmedicalsolutionsllc,lifeguardmedicalsolutionsllc,42361,39089
rochesterny14624,rochesterny14624,lifetimeassistanceinc,lifetimeassistanceinc,42362,39631
marionil62959,marionil62959,lkfireprotectioninc,lkfireprotectioninc,42367,55526
marionil62959,marionil62959,lkfireprotectioninc,lkfireprotectioninc,42368,55526
delandfl32724,delandfl327242062,lighterthanairsystemscorp,lighterthanairsystemscorp,42412,127032
davenportia52807,davenportia52807,logcongroupinc,logcongroupinc,42413,37883
phoenixaz85040,phoenixaz85040,lesliespoolmartinc,lesliespoolmartinc,42428,412
pointeclairequébecquebech9r5w2,pointeclaireqch9r5w2,leestaindustriesltd,leestaindustriesltd,42434,182435
saintaugustinefl32095,staugustinefl32092,labelsystemsinternationalin,labelsystemsinternationalinc,42439,29275
northlasvegasnv89030,northlasvegasnv89030,lakemeadhospitalmedicalcen,lakemeadhospitalmedicalcenter,42449,25676
yukonok73099,yukonok73099,legacyaviationservicesinc,legacyaviationservicesinc,42476,97488
tempeaz85281,tempeaz85281,limelightnetworksinc,limelightnetworksinc,42480,5427
evansvillein47714,evansvillein47714,lampioncenterinc,lampioncenterinc,42486,115388
chaskamn55318,chaskamn55318,lifecorebiomedicalinc,lifecorebiomedicalllc,42504,191
chaskamn55318,chaskamn553183050,lifecorebiomedicalinc,lifecarebiomedicalinc,42504,18646
gurgaonharyana122002,gurugramharyana122002,libertyshoesltd,libertyshoesltd,42518,35425
hackensacknj7601,hackensacknj07601,liveuinc,liveuinc,42524,41993
springfieldva22153,springfieldva22153,lortonstonellc,lortonstonellc,42526,112101
riversideca92507,riversideca92507,luxferinc,luxferincca,42580,61146
kensingtonks66951,kensingtonks669519793,levinsonsinc,levinesonsinc,42587,53919
springfieldva22153,springfieldva221532829,lortoncontractingcoinc,lortoncontractingcoinc,42596,40409
eastonpa18042,eastonpa18042,lafayettecollege,lafayettecollege,42615,27887
nesconsetny11767,nesconsetny11767,longislandfiberexchangeinc,longislandfiberexchangeinc,42657,3970
addisontx75001,addisontx75001,longrangesystemsinc,longrangesystemsllc,42693,30793
chatsworthca91311,chatsworthca91311,lampsplusinc,lampsplusinc,42719,30546
spartanburgsc29303,spartanburgsc293036745,lockwoodgreeneengineersinc,lockwoodgreeneengineersinc,42790,18974
lancastertx75146,lancasterpa17608,lancastercityof,lancastercityofpa,42792,40109
lancastertx75146,lancasteroh43130,lancastercityof,lancastercityofoh,42792,103232
sanfranciscoca94108,sanfranciscoca94104,littlermendelsonpc,littlermendelsonpc,42822,29810
fremontca94538,fremontca94538,lighthouseworldwidesolutionsinc,lighthouseworldwidesolutionsinc,42823,39720
londonderrynh3053,londonderrynh03053,laurierinc,laurierinc,42844,20157
savagemn55378,savagemn55378,lloydsconstructionservices,lloydsconstructionservicesinc,42849,52570
daytonoh45414,daytonoh45414,lionapparel,lionapparelinc,42863,27719
carthagemo64836,carthagemo64836,labelindustriesinc,labelindustriesinc,42865,172080
marlboroughma1752,marlboroughma01752,lauterbachinc,lauterbachinc,42871,48423
columbusoh43230,columbusoh432302116,leaderpromotionsinc,leaderpromotionsinc,42919,48878
scottsdaleaz85255,scottsdaleaz85255,lumensionsecurityinc,lumensionsecurityinc,42920,4632
lynnwoodwa98037,lynnwoodwa980374306,letubingllc,letubingllc,42962,43948
pittsburghpa15220,pittsburghpa15220,lbfosterrailtechnologiesinc,lbfosterrailtechnologiesinc,42963,3576
saltvilleva24370,saltvilleva24370,lowsalinityinc,lowsalinityinc,42973,7000
seattlewa98106,seattlewa98106,lambhansonlambappraisalassociatesinc,lambhansonlambappraisalassociatesinc,42978,54382
fortwaynein46802,fortwaynein468023506,lincolnnationallifeinsuranc,lincolnnationallifeinsuranceco,42995,16605
tippcityoh45371,tippcityoh45371,lightstormresearchllc,lightstormresearchllc,43002,165576
minneapolismn55431,minneapolismn55431,laserdesigninc,laserdesigninc,43011,39270
lancasterpa17603,lancastersc29720,lancastercounty,lancastercountyofsc,43042,54071
lancasterpa17603,lancasterpa17603,lancastercounty,lancastercountyofpa,43042,102585
carync27511,carync27518,losaltostechnologiesnci,losaltostechnologiesinc,43053,159259
flagstaffaz86004,flagstaffaz86004,landscapeconnectiontlcincthe,landscapeconnectiontlcinc,43059,55958
orlandofl32822,orlandofl32822,leaktestingspecialistsinc,leaktestingspecialistsinc,43068,165550
newyorkny10004,newyorkny10004,learningexpressllc,learningexpressllc,43084,164902
fortworthtx76107,fortworthtx76107,lubricationengineersinc,lubricationengineersinc,43087,52839
ashlandne68003,ashlandne68003,linomagroupinc,linomagroupinc,43112,99675
springfieldva22150,springfieldva22150,llienterprisesinc,llienterprisesinc,43160,136601
selinsgrovepa17870,selinsgrovepa178701302,lbwaterserviceinc,lbwaterserviceinc,43162,55853
morrisvillenc27560,morrisvillenc27560,lambdatechnologiesinc,lambdatechnologiesinc,43165,29989
middletownri2842,middletownri028427263,lookingupwardsinc,lookingupwardsinc,43169,47979
houstontx77042,houstontx77043,landmarkaviation,landmarkaviationinc,43194,31856
hendersonco80640,hendersonco80640,lafavoritainc,lafavoritainc,43195,52476
eatonco80615,eatonco80615,lamblandinc,lamblandinc,43197,23592
buffalony14213,buffalony14202,lakeshorebehavioralhealth,lakeshorebehavioralhealthinc,43215,58473
lavergnetn37086,lavergnetn37086,lightningsourceinc,lightningsourcellc,43237,29625
minneapolismn55401,minneapolismn55401,lernerpublishinggroup,lernerpublishinggroup,43302,29971
lakecharlesla70601,lakecharlesla70601,lakecharlescityof,lakecharlescityofla,43306,52779
saintnicolasquébecquebecg7a2n1,saintnicolasqcg7a2n1,lespierrestechnoprofilinc,lespierrestechnoprofilinc,43307,162709
saintgeorgeut84770,stgeorgeut84770,learnkeyinc,learnkeyinc,43309,29400
grotonct6340,grotonct06340,lbiinc,lbiinc,43315,114885
montgomeryal36116,montgomeryal361162229,lcmllc,lcmllc,43319,39962
santaclaraca95054,santaclaraca95054,latitudecommunicationsinc,latitudecommunicationsinc,43327,631
losangelesca90012,losangelesca900123210a,losangelescountydistrictattorneysoffice,losangelescountydistrictattorneysoffice,43334,40716
newyorkny10022,newyorkny10001,lebharfriedmaninc,lebharfriedmaninc,43364,28808
columbiamd21044,columbiamd21044,levelonepersonnelinc,levelonepersonnelinc,43365,39127
norcrossga30071,norcrossga30071,laseratlantallc,laseratlantallc,43379,29384
norcrossga30071,norcrossga30071,laseratlantallc,laseratlantallc,43380,29384
seattlewa98106,seattlewa98106,lambhansonlambappraisalassociates,lambhansonlambappraisalassociatesinc,43412,54382
addievilleil62214,addievilleil62214,lakecontractingllc,lakecontractinginc,43418,49667
minneapolismn55402,minneapolismn55402,leffertjaypolglazepa,leffertjaypolglazepa,43428,128841
chicagoil60609,chicagoil60609,lincolnprovisions,lincolnprovisioninc,43440,29629
huntsvilleal35805,huntsvilleal35805,layer8technologyinc,layer8technologyinc,43487,49432
huntsvilleal35805,huntsvilleal35805,layer8technologyinc,layer8technologyinc,43488,49432
manassasva20110,manassasva20110,lakelithographcompany,lakelithographco,43511,49682
batonrougela70806,batonrougela70806,loscoinc,loscoinc,43547,47431
victorny14564,victorny14564,l3globalcommunicationssolutionsinc,l3globalcommunicationssolutionsinc,43568,30154
richardsontx75080,richardsontx75080,languagecomputer,languagecomputercorp,43583,36962
bradfordontariol3z2b8,bradfordonl3z3g4,lisbonpavingcolimited,lisbonpavingcoltd,43588,181083
washingtondc20036,washingtondc20036,lupusfoundationofamericai,lupusfoundationofamericainc,43614,37471
memphistn38109,memphistn38109,lambsmachineworksinc,lambsmachineworksinc,43624,166352
curwensvillepa16833,curwensvillepa16833,lezzerlumberinc,lezzerlumberinc,43635,56112
wappingersfallsny12590,wappingersfallsny12590,laerdalmedical,laerdalmedicalcorp,43643,19116
lascrucesnm88005,lascrucesnm88005,logstonlogstoninc,logstonlogstoninc,43653,47893
longbeachny11561,longbeachny115612020,longbeachreachinc,longbeachreachinc,43668,53671
norcrossga30092,norcrossga30092,leicageosystems,leicageosystemsinc,43670,45032
viennaoh44473,viennaoh44473,litcointernationalinc,litcointernationalinc,43673,29723
brooklynny11236,brooklynny112363701,laurencewellpumpcoinc,laurencewellpumpcoinc,43696,99786
paramountca90723,paramountca907233758,lmcenterprises,lmcenterprises,43753,40103
northcharlestonsc29418,northcharlestonsc29418,landmarkconstructioncompanyinc,landmarkconstructioncoinc,43770,40455
washingtondc20036,washingtondc200361104,learningobjectsinc,learningobjectsinc,43786,109038
lonetreeco80124,lonetreeco80124,logicintegrationinc,logicintegrationinc,43790,130476
towsonmd21286,towsonmd21286,loanebrosinc,loanebrosinc,43834,50979
richmondva23230,richmondva23230,livewirellc,livewirellc,43848,133443
chicagoil60606,chicagoil606061110,ladderup,ladderup,43875,46185
mesaaz85204,mesaaz85204,level3audiovisualllc,level3audiovisualllc,43877,50762
racinewi53403,racinewi53403,lakesidecurativeservicesinc,lakesidecurativeservicesinc,43880,53081
strongsvilleoh44136,strongsvilleoh44136,lumitexinc,lumitexinc,43899,41154
andoverma1810,andoverma01810,lattixinc,lattixinc,43919,4736
newarkde19702,newarkde19702,leisurefitnessequipmentllc,leisurefitnessequipmentllc,43976,173205
losangelesca90008,losangelesca90008,losangelesurbanleague,losangelesurbanleagueinc,44002,36136
newyorkny10011,newyorkny10011,livestreamllc,livestreamllc,44004,6340
newyorkny10004,newyorkny10004,lifespireinc,lifespireinc,44006,46586
nelsonvilleoh45764,nelsonvilleoh45764,lehighoutfittersllc,lehighoutfittersllc,44020,114728
restonva20190,restonva20190,leidosinc,leidosinc,44053,344
lancasterpa17601,lancasterpa17601,lancasterfoundrysupplycompanyinc,lancasterfoundrysupplycoinc,44089,49357
annandaleva22003,annandaleva22003,logosbiosystemsinc,logosbiosystemsinc,44097,170472
denverco80205,denverco802052233,levelsbeyondinc,levelsbeyondinc,44126,9691
commercecityco80022,commercecityco800223809,laborsavingdevicesinc,laborsavingdevicesinc,44134,194932
ridgelandms39157,ridgelandms39157,lefleurtransportationoftexas,lefleurtransportation,44142,59761
annvillepa17003,annvillepa17003,lebanonvalleycollege,lebanonvalleycollege,44162,27902
losangelesca90012,losangelesca90012,losangelescountysheriffsdepartment,losangelescountysheriffsdepartment,44163,109481
losangelesca90012,losangelesca90063,losangelescountysheriffsdepartment,losangelescountyfiredepartment,44163,184730
springvilleut84663,springville,libertypressllc,libertypressllc,44174,198035
mountpleasantsc29464,mountpleasantsc29464,landmarkenterprisesinc,landmarkenterprises,44183,36514
deerfieldbeachfl33442,deerfieldbeachfl334421707,listindustriesinc,listindustriesinc,44196,35260
leesburgfl34748,leesburgfl34748,lifestreambehavioralcenterinc,lifestreambehavioralcenterinc,44197,46632
houstontx77054,houstontx77054,lasergeninc,lasergeninc,44241,112391
fayettevillenc28301,fayettevillenc28301,lvccorp,lvccorp,44252,114716
pittsburghpa15232,pittsburghpa15232,lightsidelabsllc,lightsidelabsllc,44254,8980
blackriverfallswi54615,blackriverfallswi54615,lundaconstruction,lundaconstructionco,44257,29765
libertyky42539,libertyny12754,libertycityof,libertycityofny,44287,55396
bridgewaternj8807,bridgewaternj08807,ltechconsultingllc,ltechconsultingllc,44312,7071
silverdalewa98383,silverdalewa98383,landtitlecoofkitsapcounty,landtitlecoofkitsapcounty,44315,58742
tampafl33611,tampafl33611,lukosvatcjviillc,lukosvatcjvllc,44346,165680
chickashaok73018,chickashaok73018,livingstonmachinerycompany,livingstonmachineryco,44348,46536
pickeringontariol1w4b2,pickeringonl1w4b2,longmcquade,longmcquadeltd,44349,29568
springfieldva22150,springfieldva22150,llienterprisesinc,llienterprisesinc,44389,136601
sandiegoca92126,sandiegoca92126,lasersaverinc,lasersaverinc,44415,126756
saintpaulmn55130,stpaulmn55130,laservisionusallc,laservisionusalp,44433,157870
mercerpa16137,mercerpa16137,laubschercheese,laubschercheeseco,44451,46303
fairfaxva22033,fairfaxva22033,leetechnologiesinc,leetechnologiesinc,44463,31884
fairfaxva22033,fairfaxva22033,leetechnologiesinc,leetechnologiesgroupinc,44463,52943
cincinnatioh45241,cincinnatioh45241,lothinc,lothinc,44470,36949
londonontarion6a4g5,londononn6a5w9,londonhealthsciencescentre,londonhealthsciencescentre,44493,38002
austintx78701,austintx78746,loop1systemsinc,loop1systemsinc,44517,159263
austintx78701,austintx78701,loop1systemsinc,loop1systemsinc,44517,159264
minneapolismn55435,minneapolismn55435,lowvoltagecontractorsinc,lowvoltagecontractorsinc,44534,37696
tellcityin47586,tellcityin475868656,lutgringbrosinc,lutgringbrosinc,44535,51712
santaclaraca95054,santaclaraca95054,loginvsiinc,loginvsiinc,44587,138186
memphistn38109,memphistn38109,lambsmachineworksinc,lambsmachineworksinc,44594,166352
atlantaga30361,atlantaga30361,lordaecksargent,lordaecksargentinc,44602,39656
honoluluhi96813,honoluluhi96813,logosbookstoreofhawaiiinc,logosbookstoreofhawaiiinc,44630,54854
sanclementeca92672,sanclementeca92672,lifemodelerinc,lifemodelerinc,44640,7077
linthicumheightsmd21090,linthicummd21090,laserlineinc,laserlineinc,44666,60921
mountainviewca94043,mountainviewca940432209,lowneyassociates,lowneyassociates,44668,21366
towsonmd21286,towsonmd21286,loanebrothersinc,loanebrosinc,44753,50979
broomfieldco80020,broomfieldco80020,laserconceptsinc,laserconceptsincco,44773,93829
burbankca91504,burbankca91504,libermanbroadcastinginc,libermanbroadcastingcorp,44775,1883
burbankca91504,burbankca91504,libermanbroadcastinginc,libermanbroadcastinginc,44775,3261
lansingmi48933,lansingmi48933,lansingentertainmentpublicfacilitiesauthority,lansingentertainmentpublicfacilitiesauthority,44776,50011
clearfieldut84016,clearfieldut84016,lifetimeproductsinc,lifetimeproductsinc,44777,17896
chicagoil60660,chicagoil60626,loyolauniversityofchicago,loyolauniversityofchicago,44797,27926
sacramentoca95841,sacramentoca95825,losrioscommunitycollegedistrict,losrioscommunitycollegedistrictca,44802,46388
richmondhillontariol4b1c2,richmondhilonl4b1c2,locussystemsinc,locussystemsinc,44803,144074
shreveportla71115,shreveportla71115,louisianastateuniversitysystem,louisianastateuniversity,44814,27957
chicoca95973,chicoca95973,laresresearch,laresresearch,44817,18560
memphistn38103,memphistn381033810,leoevents,leoeventsllc,44826,121801
littletonco80122,littletonco80122,lerchbates,lerchbatesinc,44832,46187
washingtonil61571,washingtonil61571,lincolnofficellc,lincolnofficellc,44846,46270
washingtonil61571,washingtonil61571,lincolnofficellc,lincolnofficellc,44847,46270
belmontca94002,belmontca94002,lakepharmainc,lakepharmainc,44920,164820
bayshoreny11706,bayshoreny117061206,laroservicesystemsinc,laroservicesystemsinc,44935,33839
kansascitymo64108,kansascitymo64108,lathropgagellp,lathropgagellp,44954,19748
sanluisobispoca93401,sanluisobispoca93401,lindamoodbelllearningprocesses,lindamoodbelllearningprocessesinc,44957,46658
salisburymd21801,salisburymd218023330,lorchmicrowavellc,lorchmicrowavellc,44968,31669
albuquerquenm87108,albuquerquenm87108,lovelacesandiahealthsystemincorporated,lovelacesandiahealthsysteminc,44989,21335
batonrougela70802,batonrougela,louisianaschoolforthevisuallyimpaired,louisianaschoolforthevisuallyimpaired,45020,184162
houstontx77092,houstontx77092,lankfordmechanicalinc,lankfordmechanicalinc,45047,94057
elkgrovevillageil60007,elkgrovevillageil600075746,lacoindustriesinc,lacoindustriesinc,45062,46999
fredericksburgva22408,fredericksburgva22408,libertyequipmentrepairinc,libertyequipmentrepairinc,45081,51661
rochesterny14623,rochesterny14623,lumetricsinc,lumetricsinc,45083,3184
calexicoca92231,calexicoca922313200,lorenzinc,lorenzinc,45124,48978
boulderco80301,boulderco80301,logrhythminc,logrhythminc,45131,6313
lodica95240,lodica95241,lodimetaltechinc,lodimetaltechinc,45142,51167
agourahillsca91301,agourahillsca91301,lafoodsllc,lafoodsllc,45165,115005
houstontx77022,houstontx77022,libertycabcoinc,libertycabcoinc,45167,54751
dallastx75231,dallastx75231,lbrealtyadvisors,lbrealtyadvisorsllp,45258,23796
englewoodco80112,englewoodco80112,lifenetinc,lifenetinc,45290,49039
willoughbyoh44094,willoughbyoh440947724,lokringtechnologyllc,lokringtechnologyllc,45312,94014
gigharborwa98332,gigharborwa98332,laborworksindustrialstaffingspecialistsinc,laborworksindustrialstaffingspecialistsinc,45321,39321
ashdownar71822,ashdownar718223325,littlerivermemorialhospital,littlerivermemorialhospitalinc,45369,51111
tulsaok74136,tulsaok74136,laureatepsychiatricclinichospital,laureatepsychiatricclinichospital,45409,56583
washingtondc20006,washingtondc20006,landscapearchitecturefoundation,landscapearchitecturefoundation,45419,45027
columbiasc29201,columbiasc29201,leetransportequipment,leetransportequipmentinc,45463,47595
livermoreca94551,livermoreca94551,labsmithinc,labsmithinc,45471,93478
irvineca92620,irvineca926183129,learningcommunications,learningcommunicationsllc,45511,2240
ashlandne68003,ashlandne68003,linomasoftware,linomasoftware,45563,174883
richardsontx75081,richardsontx75081,linuxtechinc,linuxtechinc,45564,40404
philadelphiapa19141,philadelphiapa19141,lasalleuniversity,lasalleuniversity,45591,27996
newyorkny10017,newyorkny10017,lexingtonhotelllc,lexingtonhotelllc,45618,27295
oaklandca94609,oaklandca94609,leosprofessionalaudioinc,leosprofessionalaudioinc,45621,50434
tampafl33634,tampafl33634,linksystemsinternationalincorporated,linksystemsinternationalinc,45635,55756
lancasterpa17602,lancasterpa17602,lappelectricalserviceinc,lappelectricalserviceinc,45677,50341
littletonco80120,littletonco80120,longbuildingtechnologies,longbuildingtechnologiesinc,45684,18719
lapuenteca91746,lapuenteca91746,linkyocorp,linkyocorp,45723,40043
philadelphiapa19141,philadelphiapa19141,lasalleuniversity,lasalleuniversity,45727,27996
carthagemo64836,carthagemo64836,leggetplattinc,leggettplattinc,45738,129
memphistn38112,memphistn38112,lipscombpittsinsurancellc,lipscombpittsinsurancellc,45756,46698
jacksonvillefl32254,jacksonvillefl32254,leecatesglassinc,leecatesglassinc,45768,53923
atlantaga30324,atlantaga303243714,leadingtechnologymicroinc,leadingtechnologymicroinc,45787,39813
dillinghamak99576,dillinghamak99576,lmsuppliesinc,lmsuppliesinc,45801,55550
balacynwydpa19004,balacynwydpa190041155,libertyhealthcarecorporation,libertyhealthcarecorp,45850,29616
lasvegasnv89169,lasvegasnv89169,litigationservicesandtechnologiesllc,litigationservicestechnologiesllc,45869,98377
arlingtonheightsil60004,arlingtonheightsil600041429,lodanelectronicsinc,lodanelectronicsinc,45871,30157
arlingtonheightsil60004,arlingtonheightsil600041429,lodanelectronicsinc,lodanelectronicsinc,45873,30157
ranchocordovaca95742,ranchocordovaca95742,lifeassistinc,lifeassistinc,45876,40131
newportnh3773,newportnh03773,latvamachineinc,latvamachineinc,45880,47765
chesterfieldmo63017,chesterfieldmo,lairdtechnologiesinc,lairdtechnologiesinc,45893,18537
lexingtonky40510,lexingtonky40510,landmarksprinklerinc,landmarksprinklerinc,45897,48429
wilmingtonnc28403,wilmingtonnc28403,longleysupplycompany,longleysupplyco,45903,53780
phoenixaz85004,phoenixaz85004,lewisrocarothgerberllp,lewisrocarothgerberllp,45936,129982
vernonhillsil60061,vernonhillsil60061,learningresourcesinc,learningresourcesinc,45939,30082
